Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2080_490,6.89998296858616E-16,8.33109054725588E-16,9.91922401807936E-08,1.16210939093975E-07,7.79919364135609E-16, 2.83080062675588E-15,8.43331201516562E-16,0.963913419303757, 155.985397338867, 0.976744186046512, 5.725098E-08, 5.46875E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2452_490,6.54220607391873E-16,7.95140894475166E-16,9.74832558842162E-08,1.14501954695534E-07,7.29929368958357E-16, 2.68002881118585E-15,8.19236078782493E-16,0.957240622173561, 1.90367317199707, 0.971800433839479, 5.639648E-08, 5.46875E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2638_488,6.39617468834018E-16,7.79807598989419E-16,9.64821561638575E-08,1.14501954695534E-07,7.25801962605155E-16, 2.6077182805795E-15,8.17775741041867E-16,0.951806794082787, 164.283493041992, 0.97171381031614, 5.554199E-08, 5.46875E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2730_490,6.65172961310263E-16,8.07553562249343E-16,9.81911400529812E-08,1.16210939093975E-07,7.58127484304043E-16, 2.71401848965057E-15,8.44061449796214E-16,0.96799594330184, 129.388748168945, 0.968633705475811, 5.639648E-08, 5.554199E-08, 5.46875E-08, 5.126953E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2916_490,6.88172904538884E-16,8.3091858394191E-16,9.86916903206142E-08,1.16210939093975E-07,7.65213305266193E-16, 2.80379630849444E-15,8.43331201516562E-16,0.965823274933137, 141.853881835938, 0.97871235721703, 5.554199E-08, 5.46875E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3100_490,6.43998410401375E-16,7.8272822670099E-16,9.57742711801852E-08,1.12792970297093E-07,7.35644731875972E-16, 2.6123759866628E-15,7.94410760708331E-16,0.940107589968344, 73.0339889526367, 0.978369384359401, 5.46875E-08, 5.46875E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3196_490,6.89633218394669E-16,8.34569368581373E-16,1.00400674820918E-07,1.17919923492416E-07,7.6629942461794E-16, 2.8333992246791E-15,8.68886767870376E-16,0.986687641238465, 111.608337402344, 0.974716202270382, 5.554199E-08, 5.46875E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3664_488,6.59696784351068E-16,8.00982149898308E-16,9.7983805846259E-08,1.14501954695534E-07,7.30530214200357E-16, 2.71187120628283E-15,8.19236078782493E-16,0.975608542793753, 163.176666259766, 0.974649406688242, 5.639648E-08, 5.639648E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 124_490,6.56045999711604E-16,7.96601208330952E-16,9.69827060240368E-08,1.14501954695534E-07,7.17032793452798E-16, 2.68427800884057E-15,8.19236078782493E-16,0.98624392327038, 167.815994262695, 0.97557003257329, 5.46875E-08, 5.46875E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 218_492,7.00220493849114E-16,8.44791565571871E-16,9.99001248588757E-08,1.17919923492416E-07,8.00004893168709E-16, 2.85237896369085E-15,8.68886767870376E-16,0.930884179917214, 158.94384765625, 0.979070954568657, 5.46875E-08, 5.46875E-08, 5.46875E-08, 5.383301E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 310_492,6.76855472156547E-16,8.20696386951411E-16,9.88990249347901E-08,1.17919923492416E-07,7.74879553226928E-16, 2.73253197996246E-15,8.67426377190191E-16,0.930391506743403, 165.923370361328, 0.973739495798319, 5.725098E-08, 5.554199E-08, 5.46875E-08, 5.126953E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 404_490,7.11903004695397E-16,8.59394704129725E-16,1.01315894113176E-07,1.21337892289297E-07,8.00472492865448E-16, 2.88587010168501E-15,9.1853735107914E-16,0.957848252262654, 178.847229003906, 0.972568578553616, 5.46875E-08, 5.639648E-08, 5.46875E-08, 5.639648E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 496_492,6.50569822752409E-16,7.90029795979917E-16,9.67753715117244E-08,1.12792970297093E-07,7.35344167496669E-16, 2.66857328883744E-15,7.95140850169305E-16,0.943678455732653, 161.669494628906, 0.976973684210526, 5.810547E-08, 5.554199E-08, 5.46875E-08, 5.126953E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 590_492,6.11506427110149E-16,7.46950537234247E-16,9.38579525750221E-08,1.09375001500212E-07,7.00328420377887E-16, 2.52917265156238E-15,7.46950551761607E-16,0.945063441661042, 169.348388671875, 0.974970896391153, 5.639648E-08, 5.46875E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 686_492,6.87807826074937E-16,8.32378897797695E-16,9.99001247570123E-08,1.17919923492416E-07,7.77370466478343E-16, 2.81875564479342E-15,8.68886767870376E-16,0.97072942974147, 32.1597442626953, 0.972136222910217, 5.46875E-08, 5.46875E-08, 5.46875E-08, 5.383301E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 780_492,6.62252333598692E-16,8.03172620681986E-16,9.74832557823528E-08,1.14501954695534E-07,7.52966194054466E-16, 2.72937146705304E-15,8.19236078782493E-16,0.941403070484837, 166.739624023438, 0.976318622174381, 5.554199E-08, 5.383301E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 962_490,6.89633218394669E-16,8.34569368581373E-16,1.00400674719055E-07,1.17919923492416E-07,7.76461808671779E-16, 2.82278091966767E-15,8.68886767870376E-16,0.976704878484171, 179.905197143555, 0.972207925887802, 5.725098E-08, 5.554199E-08, 5.46875E-08, 5.383301E-08
